MPN	SE_MAN_NAME	MFG	CS_STATUS	SCRUB_STATUS	SCRUBBING_STANDARD_COMMENT	SCRUB_URL_COMMENT_ONLINE	SCRUB_URL_COMMENT_FILE_PATH	SCRUB_DS	SCRUB_DS_FILE_PATH	PRODUCT_URL PAGE	TAX_PATH	SE_PART	SE_SUPPLIER	SCRUBBING_ADDITIONAL_COMMENT	CUSTOMER_DESCRIPTION	SCRUB_DS_SOURCE	SCRUB_DS_FILE_TYPE	SCRUB_URL_COMMENT_SOURCE	SCRUB_URL_COMMENT_FILE_TYPE	SOURCING_TASKS_NAME	TRIGGER_Name	SCRUBBING_TASK
:SH-100	0	Fomalhaut Techno Solutions	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
? TBD	Raychem	Raychem	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
?8.0SMDJ28CA	0	0	Direct Match corrected supplier	Direct Match corrected supplier								8.0SMDJ28CA	Littelfuse|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??(SS24)	"Changzhou StarSea Electronics Co., Ltd"	Starsea	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"???,M3,??????"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-3	Mizumoto Machine Mfg. Co., Ltd|Schneider Electric|KANG YANG Hardware Enterprise|Curtis Industries|Yangzhou Yangjie Electronic Technology Co., Ltd|Hitano Enterprise|Lision Technology Inc|Changzhou Galaxy Century Microelectronics Co.,Ltd|Frontier Electronics|Good-Ark Semiconductor|MICRO ELECTRONICS LTD|Diotec Semiconductor AG|Bruckewell Technology LTD|Semtech Electronics Limited|DC Components Co., Ltd|Bytesonic Electronics Co., Ltd|Meritek Electronics Corporation|Hornby Electronic Co,.Ltd|Sensitron Semiconductor|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"???? ???????? 1,0? ? ????????? ? ???????????? ??????"	0	ETMprofessional control	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"????,H62"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								H62	Epoxy Technology|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????,M3,???304"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M3304	Heyco Products|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????,M4,????"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-4	Mizumoto Machine Mfg. Co., Ltd|Schneider Electric|KANG YANG Hardware Enterprise|Curtis Industries|Yangzhou Yangjie Electronic Technology Co., Ltd|MICRO ELECTRONICS LTD|Changzhou Galaxy Century Microelectronics Co.,Ltd|Sensitron Semiconductor|Diotec Semiconductor AG|Lision Technology Inc|Hornby Electronic Co,.Ltd|Semtech Electronics Limited|Bytesonic Electronics Co., Ltd|DC Components Co., Ltd|Hitano Enterprise|Meritek Electronics Corporation|Good-Ark Semiconductor|Bruckewell Technology LTD|Frontier Electronics|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????:1N4004	0	Nantongkangbi	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:DM-02-V	0	Taiwan Yuanda	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:DS-02-V	0	Taiwan Yuanda	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:DS-04-V	0	Taiwan Yuanda	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????:SS14	0	Nantongkangbi	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? (??????) ????????????? 12/15	0	0	Direct Match corrected supplier	Direct Match corrected supplier								1215	Agencinox|Adafruit Industries|Bals Elektrotechnik GmbH & Co. KG|Keystone Electronics|A. Vogt GmbH & Co.KG|Hubbell|APT Electronics Co., Ltd|Pacific Engineering|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????? ? ???????? ???????? S-M3-1	0	Germes Grupp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? ? ???????? ???????? S-M3-2	0	Germes Grupp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? ? ???????? ???????? S-M4-1	0	Germes Grupp	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? ?????????? 50 ??	0	0	Direct Match corrected supplier	Direct Match corrected supplier								50	Adafruit Industries|Keystone Electronics|Serpac Electronic Enclosures|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????? ???????????????? 15?0,8"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								1508	Pomona Electronics|Morton Machine Works|Panacol-Elosol|Hubbell|Bals Elektrotechnik GmbH & Co. KG|Abbatron|J.S.T.MFG.CO.,LTD|Multicomp Pro|Hammond Manufacturing|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"????? 1 1/4 ? ???????? ???????, ????????????, ????????????"	0	UNC	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????? 9/32	0	0	Direct Match corrected supplier	Direct Match corrected supplier								932	Keystone Electronics|Bolt Depot, Inc|Anderson Power Products|Eaton|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????? WF-2	0	0	Direct Match corrected supplier	Direct Match corrected supplier								WF2	Apex Tool Group, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ?????? 17?500 ????????	0	0	Direct Match corrected supplier	Direct Match corrected supplier								17500	Simpson Electric|C2G|Volex|MEGA Electronics Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ???????? 1-1/4'?24'	Taiwan Semiconductor	Taiwan Semiconductor (TSC)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 100?2,5 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 100?2,5 ?? (???????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (?????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	KAI SUH SUH (KSS)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (?????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	KAI SUH SUH (KSS)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 200?3,2 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 250?3,6 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 250?4,8 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	KAI SUH SUH (KSS)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
"?????? ????????? ????????????? 250?4,8 ?? (??????)"	"KAI SUH SUH ENTERPRISE CO., LTD"	"KAI SUH SUH ENTERPRISE CO., LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
?????? ?????????????? F32- 4	0	0	Direct Match corrected supplier	Direct Match corrected supplier								F3-24	Triad Magnetics|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ?????????????? F32- 8	0	0	Direct Match corrected supplier	Direct Match corrected supplier								F328	Inter-Market|Triad Magnetics|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? ??????????-0202	0	0	Direct Match corrected supplier	Direct Match corrected supplier								02-02	Visual Communications Company, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 222	0	0	Direct Match corrected supplier	Direct Match corrected supplier								222	HOLDRITE|Berry Global Inc|3M|Century Spring Corp|Keystone Electronics|JKL Components|OSRAM|TE Connectivity|Harger Lightning & Grounding|EiKO Global, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 243	0	0	Direct Match corrected supplier	Direct Match corrected supplier								243	Henkel|Berry Global Inc|Keystone Electronics|TE Connectivity|Tinkerforge GmbH|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 263	0	0	Direct Match corrected supplier	Direct Match corrected supplier								263	Marco Rubber & Plastics, LLC|Keystone Electronics|LKG Industries|Altman Lighting|Adafruit Industries|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 401	0	0	Direct Match corrected supplier	Direct Match corrected supplier								401	SCHWEITZER ENGINEERING LABORATORIES|Keystone Electronics|Platt Luggage|Walther-Werke Ferdinand Walther GmbH|Abbatron|TE Connectivity|ABB Installation Products, Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 406	0	0	Direct Match corrected supplier	Direct Match corrected supplier								406	Adafruit Industries|Lesjoefors Group|Minor Rubber|3M|Keystone Electronics|JKL Components|Platt Luggage|Marathon Special Products|Abbatron|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 460	0	0	Direct Match corrected supplier	Direct Match corrected supplier								460	Adafruit Industries|OMP Mechtron|Keystone Electronics|Energizer Holdings|Bals Elektrotechnik GmbH & Co. KG|Walther-Werke Ferdinand Walther GmbH|Abbatron|Littelfuse|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 638	0	0	Direct Match corrected supplier	Direct Match corrected supplier								638	LILY BEARING|SMB Bearings|Minor Rubber|Walther-Werke Ferdinand Walther GmbH|ABB Installation Products, Inc|ShowMeCables.com|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? 648	0	0	Direct Match corrected supplier	Direct Match corrected supplier								648	Adafruit Industries|Kee Safety, Inc|Mueller Electric|Greenlee|Abbatron|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? B1	0	0	Direct Match corrected supplier	Direct Match corrected supplier								B-1	Acculex|Mizumoto Machine Mfg. Co., Ltd|TOKIN Corporation|MEM-CO. FITTINGS, INC|APEM|Opto 22|CommScope|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????? B2	0	0	Direct Match corrected supplier	Direct Match corrected supplier								B-2	Mizumoto Machine Mfg. Co., Ltd|MEM-CO. FITTINGS, INC|Modern Linear Incorporated|Dynatron Corporation|APEM|CommScope|Opto 22|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????? ????????????? D10 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D11 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D12 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D14 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D16 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D22 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D32 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D38 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D4 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D45 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? ????????????? D8 ??	0	DSB	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????? 18-02	0	0	Direct Match corrected supplier	Direct Match corrected supplier								1802	Adafruit Industries|Heyco Products|Hubbell|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????? 5415025-2	0	0	Direct Match corrected supplier	Direct Match corrected supplier								5415025-2	TE Connectivity|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????? M5(????)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-5	KANG YANG Hardware Enterprise|Curtis Industries|Yangzhou Yangjie Electronic Technology Co., Ltd|Bruckewell Technology LTD|Changzhou Galaxy Century Microelectronics Co.,Ltd|Diotec Semiconductor AG|Lision Technology Inc|Bytesonic Electronics Co., Ltd|DC Components Co., Ltd|Good-Ark Semiconductor|MICRO ELECTRONICS LTD|Frontier Electronics|Semtech Electronics Limited|Meritek Electronics Corporation|Hitano Enterprise|Hornby Electronic Co,.Ltd|Sensitron Semiconductor|Cabot Corporation|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????-?-?(3.5/5???)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								3.5-5	J.S.T.MFG.CO.,LTD|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????-?-?(8???)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								8	Apex Tool Group, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"???????? ????????? 9,7 ??"	Bralo	BRALO	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
???????? ????????????? ??? 70?30 ??? ????? ??????????	0	0	Direct Match corrected supplier	Direct Match corrected supplier								7030	Heyco Products|Keystone Electronics|Coilcraft|ABB Installation Products, Inc|80/20 Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????????(2M)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								2-M	Mizumoto Machine Mfg. Co., Ltd|Sunnex Group|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????????? ????? ?6	Schroff GmbH	SCHROFF	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
????????? ???169?9-?	0	0	Direct Match corrected supplier	Direct Match corrected supplier								1699	Adafruit Industries|Heyco Products|Pro-Power|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????????-? D-02???	0	0	Direct Match corrected supplier	Direct Match corrected supplier								D02	Solvay|Teaflex Spa|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
"?????????? ???????? ????????? ????????????? ???? 1,5-12 ???"	0	0	Direct Match corrected supplier	Direct Match corrected supplier								1512	Adafruit Industries|Hubbell|GREAT POWER BATTERY (INTERNATIONAL) CO. LTD|Marathon Special Products|Multicomp Pro|Hammond Manufacturing|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????? ??3189?9	0	0	Direct Match corrected supplier	Direct Match corrected supplier								31899	TE Connectivity|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????? SN74LVC1G125DCKR	0	0	Direct Match corrected supplier	Direct Match corrected supplier								SN74LVC1G125DCKR	Texas Instruments|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????????(2M)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								2-M	Mizumoto Machine Mfg. Co., Ltd|Sunnex Group|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????????? ???????? PLD-28	0	0	Direct Match corrected supplier	Direct Match corrected supplier								PLD-28	Panduit|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????????? CM105X5R105K16AT	0	0	Direct Match corrected supplier	Direct Match corrected supplier								CM105X5R105K16AT	KYOCERA AVX Components Corporation|Kyocera|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????????? M12	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M12	Standex Electronics, Inc|Rockwell Automation|Curtis Industries|Carlo Gavazzi Group|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????????????(M-12	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M12	Standex Electronics, Inc|Rockwell Automation|Curtis Industries|Carlo Gavazzi Group|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??-???????-??????? 09 03 000 6262	0	0	Direct Match corrected supplier	Direct Match corrected supplier								09 03 000 6262	HARTING Technology Group|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????????????M2X5	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M2X5	Specialty Tool and Bolt|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????????????M3-12	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M3-12	Southco|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????????????-L3	0	0	Direct Match corrected supplier	Direct Match corrected supplier								L-3	Curtis Industries|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????????????-L3	0	Kantoh Precision	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
??????????????-M1	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-1	Mizumoto Machine Mfg. Co., Ltd|Curtis Industries|Yangzhou Yangjie Electronic Technology Co., Ltd|Changzhou Galaxy Century Microelectronics Co.,Ltd|Semtech Electronics Limited|Diotec Semiconductor AG|Meritek Electronics Corporation|Good-Ark Semiconductor|Sensitron Semiconductor|Bruckewell Technology LTD|DC Components Co., Ltd|Bytesonic Electronics Co., Ltd|Lision Technology Inc|Hornby Electronic Co,.Ltd|Hitano Enterprise|Frontier Electronics|Kyocera|Newport Corporation|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????????5/16	0	0	Direct Match corrected supplier	Direct Match corrected supplier								516	Adafruit Industries|Keystone Electronics|M.G. Chemicals|3M|Nitto Denko Corporation|Leviton Manufacturing Co., Inc|CML Innovative Technologies|ILSCO|Carling Technologies|Aremco Products Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????????5/8	0	0	Direct Match corrected supplier	Direct Match corrected supplier								58	Keystone Electronics|Middle Atlantic Products|TE Connectivity|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????????7/8	0	0	Direct Match corrected supplier	Direct Match corrected supplier								78	Keystone Electronics|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????????????M2.5X8	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M2.5x8	Phillips Components, Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????????M3-22???	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-322	ADLINK Technology, Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????-?????P?????38	0	0	Direct Match corrected supplier	Direct Match corrected supplier								P38	Infinity Seal|J.S.T.MFG.CO.,LTD|Leviton Manufacturing Co., Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
??????????-M-8(R)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M8R	Apex Tool Group, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????????-??SP-4	0	0	Direct Match corrected supplier	Direct Match corrected supplier								SP-4	Mizumoto Machine Mfg. Co., Ltd|Boston Gear|BMT Co.,Ltd|Morton Machine Works|Mac-Eight|Jonard Tools|Triad Magnetics|Lumberg Holding GmbH & Co. KG|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?-????????AN-1	0	0	Direct Match corrected supplier	Direct Match corrected supplier								AN-1	Hubbell|Morton Machine Works|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????NO3	0	0	Direct Match corrected supplier	Direct Match corrected supplier								NO3	Brewer Machine & Gear Company|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????S-685	0	0	Direct Match corrected supplier	Direct Match corrected supplier								S6-85	WM Berg|SMB Bearings|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????????TH-1	0	0	Direct Match corrected supplier	Direct Match corrected supplier								TH-1	Amprobe|Roebuck|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????????100M	0	0	Direct Match corrected supplier	Direct Match corrected supplier								100M	Marinco Power Products|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???-???-??30\(???-)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								30	Superior Flux & Mfg. Co|Leviton Manufacturing Co., Inc|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
????????B-2	0	0	Direct Match corrected supplier	Direct Match corrected supplier								B-2	Mizumoto Machine Mfg. Co., Ltd|MEM-CO. FITTINGS, INC|Modern Linear Incorporated|Dynatron Corporation|APEM|CommScope|Opto 22|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
?????-??8???-??/???	0	0	Direct Match corrected supplier	Direct Match corrected supplier								8	Apex Tool Group, LLC|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????B2 1/8 ??	0	0	Direct Match corrected supplier	Direct Match corrected supplier								B2-18	WM Berg|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????B2(??)1/2	0	0	Direct Match corrected supplier	Direct Match corrected supplier								B2-12	WM Berg|Nor-Cal Products|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????B2(??)3/4	0	0	Direct Match corrected supplier	Direct Match corrected supplier								B-234	BURNDY|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????CV-100	0	"SHIBAKEISOZAI CO.,LTD"	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
???????F2Z3X0.25??	0	0	Direct Match corrected supplier	Direct Match corrected supplier								F2(Z) 3x0.25	Sumitomo Electric Industries, Ltd|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????FPC	0	0	Direct Match corrected supplier	Direct Match corrected supplier								FP/C	HellermannTyton|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????FZ30X0.5??	0	0	Direct Match corrected supplier	Direct Match corrected supplier								F(Z)30X0.5	Sumitomo Electric Industries, Ltd|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????M2X5(?????)	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M2X5	Specialty Tool and Bolt|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
???????M-3	0	0	Direct Match corrected supplier	Direct Match corrected supplier								M-3	Mizumoto Machine Mfg. Co., Ltd|Schneider Electric|KANG YANG Hardware Enterprise|Curtis Industries|Yangzhou Yangjie Electronic Technology Co., Ltd|Hitano Enterprise|Lision Technology Inc|Changzhou Galaxy Century Microelectronics Co.,Ltd|Frontier Electronics|Good-Ark Semiconductor|MICRO ELECTRONICS LTD|Diotec Semiconductor AG|Bruckewell Technology LTD|Semtech Electronics Limited|DC Components Co., Ltd|Bytesonic Electronics Co., Ltd|Meritek Electronics Corporation|Hornby Electronic Co,.Ltd|Sensitron Semiconductor|	Blank Man or Dummy Man						(CS_daily_Scrubbing)	Direct Match corrected supplier	Scrubbing Machine
